User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Ring,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Ring,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
260,440,4.570842143023135e-08,7.161914345362295e-09,0.8645381339025197,0.13546186609748043,2.050590172117886,2.8463424821731693,4.896932654291055,NOMA,2527.833037793288,11.289135053842518,2527.870221110414,1,False,NLOS,151.52753641644526,7.034712585856137e-16,1.7933886469549987,2.118568331237568,0.0071207234539957575,3953.3055514304774,5.62421939439335,3953.3530330398153,3,False,NLOS,162.51624483661018,5.602418098720758e-17,1.4878892609971164,1.1356273086369062,0.004553151727289792,8.049671002511163,True,0.39175461234328435
38,150,1.8118930393859142e-07,1.9812701548483407e-08,0.9014303290135209,0.09856967098647897,2.8172444610271223,4.237240182726271,7.054484643753394,NOMA,945.5205267654759,19.38594481031862,945.5371934252696,0,False,NLOS,129.97931434618297,1.004774409155064e-13,4.914989515140222,1.0065787313386383,0.037822234093301134,2559.8916449122967,15.593138989459405,2559.9089285999717,1,False,NLOS,149.158891543931,1.2136985849763892e-15,0.5423448005352389,0.6053485615322141,0.007032302222448765,9.611888590716141,True,0.5643587715002715
380,353,1.8430140247427752e-08,2.901616044952965e-09,0.8639766925337805,0.13602330746621952,1.4841300005581561,1.8102080718475366,3.2943380724056928,NOMA,3607.135658125589,14.014845669890803,3607.152385156023,2,False,NLOS,155.92644173852636,2.554793638877555e-16,-0.44075784907333865,1.096005754900816,0.004990109309702832,3747.8169217007026,5.033037499383443,3747.8701095659158,2,False,NLOS,161.96503786177826,6.360572596680496e-17,11.02241350977691,1.2942331296586356,0.004802795967907598,8.028886959924348,True,0.2635470457924554
208,195,2.768446707505685e-08,4.062886630987473e-09,0.8720244002505965,0.1279755997494036,1.7359359783674102,2.183625069310597,3.919561047678007,NOMA,3133.3234793550946,16.086263727509962,3133.3361583099017,1,False,NLOS,152.2935558366864,5.897180439315832e-16,-1.7237211921042535,0.9348197948134183,0.005744731012824104,2260.888128995302,8.638316340823705,2260.9473316563653,1,False,NLOS,151.2240416986996,7.543898389039554e-16,17.921134862590495,1.1643767693920173,0.007961473090665241,8.33401463643979,True,0.3135648838142406
220,279,2.762962812479528e-08,4.052006208279716e-09,0.8721023617127762,0.12789763828722378,1.7344546215813712,2.1807093536849727,3.915163975266344,NOMA,2743.927907640493,21.876759735464805,2743.9296851337285,1,False,NLOS,146.56692103054644,2.2044888011632834e-15,5.814059152042865,1.1492752358497391,0.006561549106658006,2586.3161308966455,9.156958079854899,2586.3646554408137,1,False,NLOS,153.19510173066425,4.791702285250931e-16,5.602297519412164,0.35280933253466784,0.006959706040946981,8.337049375671711,True,0.3132131180213075
433,5,3.403602779532736e-08,5.306666624721901e-09,0.8651168481735305,0.13488315182646954,1.8780131604089059,2.483077110082145,4.361090270491051,NOMA,3927.3278327102244,2.0713741835336217,3927.3947633847833,3,False,NLOS,164.53614245342845,3.5187284681027446e-17,-11.534128848467484,1.5206860077447906,0.004583269023298804,1583.9315602155837,13.865142528796888,1583.9706981184586,0,False,NLOS,142.0483937303635,6.239655710016405e-15,8.915748010691761,0.1875119249946222,0.01140139531372961,8.071170643997416,True,0.34888722163928404
28,255,6.816120694300742e-07,3.8881217396539476e-08,0.9460352815113791,0.05396471848862101,3.686200769572321,5.239665483837777,8.9258662534101,NOMA,552.8156141439927,18.30921864612219,552.8561022513229,0,False,NLOS,121.51711086280001,7.051620208887361e-13,3.632011635946116,1.2330860849885268,0.09974701920727737,2441.3314445992473,18.38769253559715,2441.3403992477274,1,False,NLOS,146.67726081000433,2.1491855849482536e-15,1.1255278797774408,0.954727185254919,0.0073775565741907205,12.437974174453155,True,0.7140693002728079
91,497,2.0385915864501516e-07,2.6360400223624944e-08,0.8854988674586688,0.11450113254133112,2.767433702401702,4.605381999324209,7.37281570172591,NOMA,772.9038939911723,3.0858192465961483,773.2144984833187,0,False,NLOS,136.34463290346275,2.32026030215885e-14,0.47871405627715047,1.4141568302640786,0.02329338341259432,3890.477247355528,22.444224650137684,3890.478086839545,3,False,NLOS,152.15214230090388,6.092362971897545e-16,1.4253222047132703,1.258418879065933,0.004626683431240705,8.883782277253673,True,0.5898252561380728
17,493,4.7039760167551175e-07,3.336684432443765e-08,0.9337649876060506,0.06623501239394929,3.4203482062516604,5.007051537707852,8.427399743959512,NOMA,1453.6681215967683,12.928509803387852,1453.718242515462,0,False,NLOS,141.15398279885054,7.666580851942993e-15,-11.94278826883957,1.358391093284286,0.01238246878319981,4162.022581681382,3.027792928913206,4162.080579266736,3,False,NLOS,164.94733884605287,3.200855844018887e-17,-10.328351045307425,1.7958271171221005,0.004324820359991494,11.491499637063454,True,0.6741919795167609
40,165,2.1957062889902394e-07,2.7366171843589497e-08,0.8891774261216183,0.1108225738783817,2.8143214204630556,4.662967798033378,7.477289218496434,NOMA,848.3889988272433,18.61306053265757,848.4130399321145,0,False,NLOS,128.60349921576244,1.3792725035349966e-13,4.590673938559266,1.0029583618424365,0.04503374138457644,2678.8440001494214,22.053909809444335,2678.845620147597,1,False,NLOS,146.0532105806125,2.481298093972755e-15,4.4686055971200895,0.9189774582501454,0.006721755646558941,9.04360196046377,True,0.5981831374797147
43,301,9.31154086328978e-06,1.317820704029345e-07,0.9860449471729119,0.01395505282708811,5.54752060564301,7.032795619320559,12.58031622496357,NOMA,395.1987712610458,15.999524805442382,395.30124887225975,0,True,LOS,96.01378098799087,2.503928372122115e-10,0.7460704389147593,0.6412304313901809,0.09040133112330155,3406.0816807448577,12.181935502433134,3406.1057996901945,2,False,NLOS,156.0528474541898,2.481505571296969e-16,-9.194505655531973,2.9025079390810604,0.00528466481052318,18.491652271069373,True,1.0064252979970856
