User_ID,x,y,theta_rad,distance_m,shadowing_dB,path_loss_dB,path_loss_linear,fading_rayleigh,h_linear,h_dB,h_normalized
104,3026.101528745747,1885.9949143198191,0.557334456811933,3565.707121892875,8.353287016552576,176.00151848573924,2.511008318352792e-18,0.5430795841014266,8.605726755061355e-10,-119.99999678367998,0.0007233322320396394
105,3459.2513982482947,3274.559758481977,0.7579775328181054,4763.3141664341565,5.455131917010491,177.50508791880915,1.7761973104903238e-18,1.2380509240454192,1.650000640120752e-09,-119.99998817633966,0.0013868656068860604
106,-2421.0367185097007,609.0048738307887,2.8951583851635334,2496.458637494696,14.773658605888269,177.00314479885793,1.993818035188226e-18,0.6961734784906615,9.830152026401619e-10,-119.99999580333241,0.0008262481495085969
107,867.8174590389733,3083.2557360163755,1.2964329878630056,3203.0568330722363,4.671425482607711,170.68932111619318,8.532334800044852e-18,0.15617189407046084,4.5618061009272395e-10,-119.99999909623001,0.0003834308807417183
108,-2859.1560967402706,3273.2254548150454,2.288775038785617,4346.122232930894,-2.8743367262964763,167.78236412471315,1.6663398771190086e-17,0.7429925461945084,3.032956982788065e-09,-119.99996005018107,0.0025492739968184827
109,-2391.091285727213,-51.34783938925895,3.163063999615683,2391.642560519979,4.725238645538474,166.30274128452896,2.3427495953996046e-17,2.7292691414160233,1.3210197196523604e-08,-119.99924218181762,0.011103491542100536
110,-507.48406407637316,-1291.1071490888555,4.337878643396796,1387.2626808646676,8.869628644663262,162.16831633524066,6.069715935992122e-17,1.7984177256474911,1.4011181458977103e-08,-119.99914750625479,0.01177673826591542
111,2609.7405967629525,658.0580069048243,0.24700545944338206,2691.428305350934,6.563857449578912,169.93638906540474,1.0147547513123097e-17,2.5331196379923444,8.069307182674065e-09,-119.99971722392019,0.0067824486433110225
112,613.3106461232195,-1911.643856135873,5.022843672831868,2007.6185348193294,4.058192248858382,162.97516720081623,5.0406121266945815e-17,1.1568453864809833,8.2132862453702e-09,-119.99970704320131,0.006903466541916413
113,-3346.304156095397,-3470.5460382284227,3.945214501621611,4821.0415169923945,8.533397516713231,180.7664610915497,8.382120325437018e-19,0.48215651856050334,4.4143319480677424e-10,-119.99999915371967,0.000371035320065419
114,3914.6295555579914,2208.774531694502,0.5137071482703783,4494.775799649013,9.354364723565382,180.52227898348661,8.866905943088236e-19,1.2601456082546132,1.186606658580693e-09,-119.99999388498443,0.000997371712272256
115,2788.5722016571135,-2838.830567136015,5.488856375653861,3979.3333502938135,11.057271928300217,180.37376626040003,9.175365512739782e-19,1.1007521347578013,1.0543898665047803e-09,-119.99999517178594,0.0008862402877599182
116,4102.515684284568,-2226.1805440916196,5.786011936808683,4667.602677466553,5.189679100717141,176.93109798404993,2.0271701452275565e-18,1.9288291201658114,2.746242316825392e-09,-119.99996724629875,0.0023082833574546357
117,4156.347422080479,1678.2663761878841,0.3837641399525845,4482.387970990224,-1.3369446425348348,169.78901896986454,1.0497795371339561e-17,0.4543837939157246,1.472217191848283e-09,-119.99999058700972,0.0012374343012929606
118,-362.9909800307359,2128.964307020487,1.7396735707249495,2159.6878182160717,1.1737094914665827,161.20052681690532,7.584855620587958e-17,1.1574987996795905,1.0080781660896806e-08,-119.99955868299494,0.008473141789207043
119,1633.6196131536776,-4432.2975894866395,5.065512035825142,4723.767030903349,9.652071732066855,181.57530128024854,6.957766853689341e-19,0.570221331971936,4.756400282297282e-10,-119.99999901748077,0.00039978699424131727
120,-40.15133188167199,-3671.776670556013,4.701454292573349,3671.9961938830043,-6.535485367897889,161.55922548818384,6.983569365072159e-17,0.8860729033366322,7.404712165116122e-09,-119.99976188389597,0.006223840391927862
121,1796.7405481270464,4117.976114770177,1.15937975768579,4492.8836930307425,2.9493864709832094,174.11090071059428,3.880698733963688e-18,1.6352124498209955,3.221284993915022e-09,-119.99995493489814,0.002707568263556535
122,1195.807974661394,4579.555195193476,1.3153805924572066,4733.104953208553,-3.1467104986188854,168.8065372904578,1.3162739032348549e-17,1.1369240900707644,4.12481622751267e-09,-119.99992610929243,0.003467008206884199
123,-1936.2304953617495,2049.6581039597286,2.3277448729787364,2819.5898415011707,0.2299585834785399,164.30959945888588,3.7071491050068307e-17,0.9710055575758489,5.9120996101154285e-09,-119.99984820404221,0.004969263292621224
124,-1650.8670905286112,161.04646100276923,3.0443477015430176,1658.7037448537694,10.22761490085839,166.24265685471272,2.37538666739748e-17,1.0016601620894965,4.8818851564508814e-09,-119.99989649668646,0.0041033430264328956
125,-1757.9551786075297,-1614.9218722760274,3.8846092965728274,2387.127785341317,1.5287925441592267,163.07757399188068,4.923144701841799e-17,1.1091998565785368,7.782714607759562e-09,-119.99973695299026,0.00654156062443804
