User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Mode
312,184,1.2963916605611823e-09,2.0350699303629997e-07,0.9936700672087034,0.006329932791296545,1.1875781731781443,1.194204069913216,2.38178224309136,0.1770841816424803,NOMA
259,114,7.758335556161209e-10,2.032154441006582e-08,0.9632260673872303,0.03677393261276974,0.7879118606366502,0.8051298943168576,1.5930417549535076,0.11844176616754705,NOMA
429,461,8.044361707325715e-10,2.2349105421163384e-08,0.9652564525586818,0.03474354744131821,0.8117794689160313,0.8290272973871711,1.6408067663032022,0.12199306812663215,NOMA
181,414,7.153452619331205e-10,1.0729687616889563e-08,0.9374973170014426,0.06250268299855735,0.7153950889646407,0.740395932342482,1.4557910213071228,0.10823725065480468,NOMA
109,444,7.528899663743506e-10,1.3372850291834571e-08,0.9467008487617616,0.05329915123823844,0.752973807657594,0.7763243309638483,1.5292981386214424,0.11370246383802546,NOMA
132,418,5.716613029465556e-10,4.3817114460914e-09,0.8845915032222067,0.11540849677779319,0.5601173229565131,0.590421638401778,1.150538961358291,0.08554193021251236,NOMA
415,361,3.873835247170096e-10,2.487222531450434e-09,0.8652394390229988,0.13476056097700118,0.39895218908406505,0.4170337131212729,0.815985902205338,0.060668096818240744,NOMA
98,306,1.3095259116478016e-09,2.7967834051821903e-07,0.9953395642015216,0.00466043579847834,1.1988187789386562,1.2037793404171042,2.40259811935576,0.1786318304353725,NOMA
27,383,2.527876575183809e-10,1.6079423392529742e-09,0.8641459760647675,0.13585402393523258,0.276428312422959,0.28504164747530897,0.561469959898268,0.04174497843109799,NOMA
354,479,8.650537835555399e-10,3.11040335937822e-08,0.9729409296754352,0.027059070324564838,0.8658364514941619,0.8809959562224087,1.7468324077165707,0.12987601544361121,NOMA
133,38,1.8587176359205645e-10,1.227370467701646e-09,0.8684784819783465,0.13152151802165346,0.21110387776704653,0.21589677285697978,0.4270006506240263,0.031747260269444334,NOMA
131,257,5.706987959008342e-10,4.2385434446772276e-09,0.8813329070668237,0.11866709293317637,0.5568689075504953,0.5878216157605121,1.1446905233110074,0.08510710210490763,NOMA
434,304,7.160031620458311e-10,1.0866109591930545e-08,0.9381802631993881,0.061819736800612014,0.7165669320925774,0.7413505176655035,1.457917449758081,0.10839534942439263,NOMA
143,286,4.2528545740043544e-10,2.7498103788210795e-09,0.8660558674957851,0.13394413250421483,0.43132398170924946,0.45240668151852176,0.8837306632277713,0.06570488202436961,NOMA
386,53,5.660476507966934e-10,4.108636685775261e-09,0.8789121125530824,0.12108788744691759,0.5514851511237172,0.582561914985521,1.1340470661092383,0.0843157669969694,NOMA
