User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Mode,U1_Distance_2D_m,U1_Height_m,U1_Distance_3D_m,U1_Zone,U1_LOS_Status,U1_Channel_Type,U1_PathLoss_dB,U1_PathLoss_Linear,U1_Shadowing_dB,U1_Fading,U1_LOS_Probability,U2_Distance_2D_m,U2_Height_m,U2_Distance_3D_m,U2_Zone,U2_LOS_Status,U2_Channel_Type,U2_PathLoss_dB,U2_PathLoss_Linear,U2_Shadowing_dB,U2_Fading,U2_LOS_Probability,SIC_Margin_dB,SIC_Satisfied,Throughput_Mbps
143,20,0.00011148159785189136,0.000710039002538682,0.8642984755356227,0.13570152446437736,2.8814087465953935,16.556062554672195,19.43747130126759,NOMA,0.0,5.990502837848328,19.00949716215167,0,True,LOS,67.01871472700877,1.986682779286218e-07,8.905877478839063,0.6973210815280696,1.0,0.0,14.649891050847685,10.350108949152315,0,True,LOS,61.21014915702652,7.568069022878433e-07,3.6142105777693447,1.237371736884054,1.0,8.040790204543503,True,0.9300225502998848
315,364,0.00046429731607008424,0.002980379395131098,0.8652130940008647,0.1347869059991353,2.891227797804161,18.615820411108768,21.507048208912927,NOMA,0.0,11.987098877084764,13.012901122915236,0,True,LOS,63.39759174393163,4.573417251105549e-07,0.7991058079534192,0.7527158320918699,1.0,0.0,20.12036784153216,4.879632158467839,0,True,LOS,54.025876752517455,3.957421644504636e-06,-3.9681608739586376,0.9487621403502102,1.0,8.074753790599734,True,1.0290453688475085
166,478,0.0004720642253528646,0.002988143579808137,0.8635734464708255,0.13642655352917443,2.8737842776358007,18.637017956628355,21.510802234264155,NOMA,0.0,14.853822634187768,10.146177365812232,0,True,LOS,61.020014786353684,7.906759359937262e-07,1.1793169893414468,0.6080897432204763,1.0,0.0,19.232419754763615,5.767580245236385,0,True,LOS,55.62322109111834,2.7395415450950477e-06,-3.3587023922048767,1.2263865993653131,1.0,8.014003720712898,True,1.0292249872853663
471,491,0.00047247462717772687,0.0030049320555958665,0.8641301779517835,0.13586982204821646,2.8796836192328756,18.6392014343037,21.518885053536575,NOMA,0.0,16.016379879258544,8.983620120741456,0,True,LOS,59.85729122867551,1.0334057582016335e-06,7.206974312608032,1.0655940039140317,1.0,0.0,21.694299886683787,3.305700113316213,0,True,LOS,50.30515684578545,9.32146805180294e-06,-3.0275143864557323,0.694571212836129,1.0,8.034561656352448,True,1.029611725049597
5,192,0.00047288528232642535,0.0030069349539501937,0.8641064048663591,0.13589359513364085,2.879431234363672,18.640415126265573,21.519846360629245,NOMA,0.0,12.85040695010153,12.14959304989847,0,True,LOS,62.74171898006665,5.318976872856547e-07,2.3336107603178182,0.8482469068148734,1.0,0.0,21.56051954586794,3.4394804541320596,0,True,LOS,50.68420349428462,8.542395024726941e-06,0.21923365409718296,1.055105509833676,1.0,8.033682359201796,True,1.02965772060427
458,405,0.00047317709027687856,0.0030428853360499487,0.8654241498291033,0.13457585017089668,2.8934889485086432,18.64350350731014,21.536992455818783,NOMA,0.0,16.444795405909844,8.555204594090156,0,True,LOS,59.390429686338635,1.1506865356109916e-06,8.815727425880606,1.2171148602226391,1.0,0.0,2.7184624518189313,22.28153754818107,0,True,LOS,68.53615432416849,1.400827205441689e-07,-19.515409503371494,0.8596522977713783,1.0,8.082618779907904,True,1.0304781079339131
131,489,0.0004732626889471563,0.0030497496341086753,0.8656653325195718,0.13433466748042827,2.8960767846153628,18.644166473193295,21.54024325780866,NOMA,0.0,8.081909243090745,16.918090756909255,0,True,LOS,65.90509059575695,2.567384650763929e-07,3.099244424449098,1.3345013514932258,1.0,0.0,15.057742584592434,9.942257415407566,0,True,LOS,60.82603095928343,8.267932151869571e-07,-11.910415933446036,0.8512261153371021,1.0,8.091619209375926,True,1.0306336486989789
238,175,0.0004735103780596759,0.0030501134381131683,0.8656183512308145,0.13438164876918543,2.895572332723685,18.64484303016849,21.540415362892176,NOMA,0.0,8.978227878650713,16.021772121349287,0,True,LOS,65.38499299684551,2.8940144837635675e-07,2.9601879892769953,1.2376235118225276,1.0,0.0,21.361390727711104,3.638609272288896,0,True,LOS,51.22194016871272,7.547549728334319e-06,-0.5950153663127322,1.0367218021644455,1.0,8.08986489687145,True,1.0306418833919702
160,128,0.00047704417925673227,0.003104703704414793,0.866812462867227,0.13318753713277298,2.9084493224557617,18.657558645839515,21.566007968295278,NOMA,0.0,6.356654542043374,18.643345457956627,0,True,LOS,66.83288552211242,2.0735353695559428e-07,-4.385868981300837,0.6322799759962889,1.0,0.0,13.647628210492696,11.352371789507304,0,True,LOS,62.09326621462802,6.175517809865442e-07,-9.05073515686211,1.3936275166792114,1.0,8.134615587575007,True,1.0318664099662813
279,116,0.0004782157236476308,0.0032232386932505392,0.8708032924937714,0.1291967075062286,2.9523384568790134,18.66772427269486,21.62006272957387,NOMA,0.0,13.542572124968578,11.457427875031422,0,True,LOS,62.18127779153848,6.051627961227956e-07,5.5461420086963376,1.1641122022747752,1.0,0.0,19.08189114417132,5.918108855828681,0,True,LOS,55.86938576883078,2.588578997048698e-06,-6.322613173138622,0.9674557221825356,1.0,8.286686163442177,True,1.0344527621805681
490,248,0.0004785217024152317,0.003231412074773902,0.8710161067139618,0.12898389328603815,2.9547168137106063,18.66899959490537,21.623716408615977,NOMA,0.0,14.207694056325845,10.792305943674155,0,True,LOS,61.609874350805754,6.902597740064341e-07,5.715610300129506,1.11218202479199,1.0,0.0,19.862872842293488,5.137127157706512,0,True,LOS,54.51720783489722,3.5341031124480237e-06,-7.859263990360957,0.6954878312905033,1.0,8.29490704331989,True,1.0346275793596162
122,96,0.00048433468962714126,0.0032545327014211994,0.8704595164870668,0.12954048351293324,2.9485050452124115,18.68549734097825,21.634002386190662,NOMA,0.0,7.748174570660969,17.251825429339032,0,True,LOS,66.09173209446226,2.4593865326468205e-07,3.293065954861149,1.426873519478274,1.0,0.0,21.5203577756932,3.479642224306801,0,True,LOS,50.795121915917576,8.326985499956844e-06,-2.4683791857937174,0.8488398817286728,1.0,8.273430639292142,True,1.0351197313966825
107,0,0.0004869176738843015,0.0033605315062888875,0.8734440271768883,0.1265559728231117,2.982132048897381,18.698108893543278,21.68024094244066,NOMA,0.0,7.114012412682479,17.885987587317523,0,True,LOS,66.43664523746075,2.2716189150242824e-07,-1.9175806640294744,0.8192355074326994,1.0,0.0,14.772587006374753,10.227412993625247,0,True,LOS,61.096208345495036,7.769251234181258e-07,-10.785538134443891,1.1013908951574554,1.0,8.389524328083724,True,1.0373321025091224
148,211,0.0004906637950724033,0.0034547988166560408,0.8756384628728109,0.12436153712718909,3.0073670384409836,18.71278588672584,21.720152925166822,NOMA,0.0,5.591938508465046,19.408061491534955,0,True,LOS,67.21696839648234,1.8980303837524566e-07,-3.587783768683344,0.7451492093660762,1.0,0.0,19.45776725245971,5.5422327475402895,0,True,LOS,55.2424256101211,2.990593871450242e-06,-4.694316978734662,1.1636655939398979,1.0,8.47638748575793,True,1.0392417667543934
284,281,0.000492062955406816,0.0035636549078473323,0.8786742638424054,0.12132573615759457,3.0430212473885456,18.721887063014524,21.76490831040307,NOMA,0.0,7.404878931424063,17.595121068575935,0,True,LOS,66.27999059549101,2.3550543836859104e-07,-2.5653846782035314,0.7546593663358825,1.0,0.0,14.996081261491792,10.003918738508208,0,True,LOS,60.88510430390211,8.156231981885653e-07,-11.338146919206544,1.0696544716119838,1.0,8.598749710806608,True,1.0413831727465583
230,218,0.0004926129212378036,0.0036146226349115687,0.8800621696751089,0.11993783032489122,3.05961982580913,18.72577562030124,21.785395446110368,NOMA,0.0,2.489620399216174,22.510379600783825,0,True,LOS,68.63378289905096,1.36968818677914e-07,-6.1579385981952415,0.6550855416312987,1.0,0.0,21.75447334904586,3.2455266509541403,0,True,LOS,50.12963484112445,9.705915720648617e-06,-3.1515064221659945,0.8071781269136982,1.0,8.655571646376828,True,1.0423634184741803
113,245,0.0004938475613439031,0.003766156563491233,0.884073454655865,0.11592654534413513,3.10869485804204,18.735947713045178,21.844642571087217,NOMA,0.0,9.450521654652206,15.549478345347794,0,True,LOS,65.09910901225425,3.0909294948692295e-07,-0.4490877137303434,0.8435172695824742,1.0,0.0,20.80690811255058,4.19309188744942,0,True,LOS,52.57711723909928,5.524440190198242e-06,-6.589950496093841,0.7503375956834818,1.0,8.82305456649271,True,1.045198209142929
481,76,0.0005010420679474954,0.0037678972783589744,0.8826307831286003,0.11736921687139973,3.0908523679605002,18.75445744475569,21.84530981271619,NOMA,0.0,15.154176202682864,9.845823797317136,0,True,LOS,60.73290619142834,8.447133946442622e-07,4.589485471950668,0.9246849183527706,1.0,0.0,19.246610076387217,5.753389923612783,0,True,LOS,55.599684671722834,2.7544286869340884e-06,-9.950017233859795,0.7220751951583012,1.0,8.76224863247227,True,1.0452301345797221
15,227,0.0005012189823444169,0.0037772816634112807,0.8828517221700949,0.11714827782990511,3.0935706575026196,18.755327846690957,21.848898504193578,NOMA,0.0,5.801687825842558,19.198312174157444,0,True,LOS,67.11314797031955,1.943950504220479e-07,-2.625275452986809,0.8402744074110242,1.0,0.0,21.571809141667362,3.4281908583326377,0,True,LOS,50.652790721673625,8.6044066615935e-06,-0.43539676375889996,1.224754569025978,1.0,8.771518600098549,True,1.0454018423059128
440,170,0.0005021526989497938,0.00379978426026711,0.8832728829570756,0.1167271170429244,3.0987666004549714,18.75870099087422,21.857467591329193,NOMA,0.0,11.15059105370056,13.84940894629944,0,True,LOS,63.992848152325806,3.987633031079315e-07,-1.1377646342361802,0.6975735052494512,1.0,0.0,17.946096050350178,7.053903949649822,0,True,LOS,57.54681080545133,1.7592150002482594e-06,-8.58408299961709,1.066339089551926,1.0,8.789231381865836,True,1.045811846475081
385,423,0.00050292796419359,0.003994977260317535,0.8881861802127561,0.11181381978724396,3.1608067974945113,18.768929506546478,21.92973630404099,NOMA,0.0,1.556851655098813,23.443148344901186,0,True,LOS,69.02171147276624,1.2526474328973114e-07,-3.4106837636000735,0.9595269335741554,1.0,0.0,22.477948848718476,2.5220511512815236,0,True,LOS,47.71994647848445,1.6904617644011903e-05,0.0644700571066598,0.9788928095287021,1.0,9.000085273499108,True,1.049269679619186
66,140,0.0005058678554770362,0.0040195692164932805,0.8882167959841306,0.11178320401586932,3.161202001730759,18.77738801141834,21.938590013149096,NOMA,0.0,21.831250281365957,3.168749718634043,0,True,LOS,49.90089552552824,1.0230820085907115e-05,17.525268097831397,1.1894474646539173,1.0,0.0,20.235609160458928,4.764390839541072,0,True,LOS,53.797523268081974,4.171071871290714e-06,-7.365357343311519,0.8429228129751449,1.0,9.00142427788786,True,1.04969330206455
157,447,0.0005090189562988133,0.004040138491628694,0.8881069819795507,0.11189301802044921,3.159785582413591,18.78616843047704,21.94595401289063,NOMA,0.0,11.346957660158047,13.653042339841953,0,True,LOS,63.85640850169284,4.1148987147010016e-07,3.011023485102779,1.1222911945467393,1.0,0.0,22.149920411390475,2.8500795886095247,0,True,LOS,48.888214620192414,1.291750201552039e-05,-2.6816467807622604,0.8255143831469026,1.0,8.996622963825962,True,1.0500456465497912
459,452,0.0005090629292464722,0.004091969381559937,0.8893589753649762,0.11064102463502375,3.176018892262643,18.78832543339294,21.964344325655585,NOMA,0.0,10.346141954635032,14.653858045364968,0,True,LOS,64.53230444991695,3.5218394588928786e-07,-3.001306216602372,0.6071854889409724,1.0,0.0,21.801048568373822,3.1989514316261776,0,True,LOS,49.99152910820845,1.0019523983689253e-05,-2.084768061693862,1.0168816905942546,1.0,9.051609032243926,True,1.0509255658208414
434,477,0.0005105005751111316,0.004177403651752447,0.8911026014171199,0.10889739858288013,3.198935479397972,18.795219690331006,21.994155169728977,NOMA,0.0,16.987502717511504,8.012497282488496,0,True,LOS,58.76425458210876,1.3291516715639112e-06,5.336281940671783,0.8185082512491647,1.0,0.0,20.660789819948135,4.3392101800518645,0,True,LOS,52.904395995142536,5.123425205027343e-06,-4.3799220586925545,1.1146284884749351,1.0,9.129102063662595,True,1.0523519219966018
357,152,0.0005157407898238411,0.0043088789399852835,0.8931022922620586,0.10689770773794129,3.22567380725407,18.813187089333496,22.038860896587565,NOMA,0.0,4.218638857793041,20.781361142206958,0,True,LOS,67.87018865972755,1.632981008829558e-07,-7.163485582324255,0.5594569004485745,1.0,0.0,21.884091377432668,3.115908622567332,0,True,LOS,49.740224573577194,1.0616406583651822e-05,-2.8125085329960324,0.9566434329876972,1.0,9.219328115299541,True,1.0544909519898356
196,380,0.0005197942239207355,0.004322657318805617,0.8926588693073249,0.10734113069267509,3.2197020235686074,18.823765044100412,22.04346706766902,NOMA,0.0,19.462831152587587,5.537168847412413,0,True,LOS,55.23369175777931,2.996614138256733e-06,9.259056916529117,0.871904427340541,1.0,0.0,21.053922320132926,3.9460776798670736,0,True,LOS,51.99700475213915,6.313926540616481e-06,-2.8511484700791248,1.2389210218265596,1.0,9.199193587421043,True,1.054711342950671
48,275,0.0005293355491594949,0.0045213736859374375,0.8951957983482421,0.10480420165175794,3.2542082587422674,18.85410123492883,22.108309493671097,NOMA,0.0,21.20177508883069,3.79822491116931,0,True,LOS,51.632135799221274,6.867306324835875e-06,12.967008324483162,0.8988521623624586,1.0,0.0,21.54666735832138,3.453332641678621,0,True,LOS,50.72260598854608,8.467191869478053e-06,-2.629966462786272,1.1478955669979443,1.0,9.315393410643914,True,1.057813851371823
408,323,0.0005326294611126116,0.004780827477651717,0.8997583932172645,0.10024160678273555,3.318422337710167,18.870385274996025,22.188807612706192,NOMA,0.0,2.823770817257868,22.176229182742134,0,True,LOS,68.49089031385034,1.415503568667262e-07,-2.0880969523584074,1.1131786103213417,1.0,0.0,6.84618464397926,18.15381535602074,0,True,LOS,66.57865499250263,2.198540654128965e-07,-22.75829114705636,0.7422005368921335,1.0,9.530778871820145,True,1.0616654360146505
14,494,0.0005361907986745398,0.004905637283268501,0.9014686258734051,0.09853137412659485,3.3432483959927985,18.882739108288394,22.225987504281193,NOMA,0.0,21.071508122975754,3.9284918770242463,0,True,LOS,51.954329795730125,6.376274722649014e-06,12.648216646124379,0.9108496149566702,1.0,0.0,8.776592779038637,16.223407220961363,0,True,LOS,65.50448641539468,2.8154729454665427e-07,-16.480749121094952,1.3863800446417516,1.0,9.613760768810142,True,1.0634443781952725
450,301,0.0005371586794680243,0.004938131313571377,0.9018940220242396,0.09810597797576029,3.3494904513148134,18.886021606369766,22.23551205768458,NOMA,0.0,5.174884760898521,19.82511523910148,0,True,LOS,67.420106737054,1.8112955756530025e-07,-3.9144369254748597,0.8042407750538009,1.0,0.0,19.432992478617045,5.567007521382955,0,True,LOS,55.2850406644781,2.961392236735911e-06,-6.702728422899364,1.3264114020238051,1.0,9.634600368998633,True,1.0639000984538076
103,441,0.000542853991899679,0.0050333669628868935,0.9026484071737332,0.09735159282626678,3.360626964620238,18.902443690560272,22.26307065518051,NOMA,0.0,8.147839767140518,16.852160232859482,0,True,LOS,65.8677836428545,2.5895341081271833e-07,-0.14562576572989963,1.0490372981014053,1.0,0.0,12.004552787388883,12.995447212611117,0,True,LOS,63.38476793556035,4.5869415537929153e-07,-20.21195393901951,0.7252692991949379,1.0,9.671755584668034,True,1.0652186916354311
319,201,0.0005459631515218588,0.005072964889372266,0.902834998500002,0.09716500149999806,3.3633948831405185,18.910981235438175,22.274376118578694,NOMA,0.0,5.07478123990078,19.92521876009922,0,True,LOS,67.46822904823946,1.7913361702965593e-07,-4.941081623917714,0.7303326277126312,1.0,0.0,20.89320508686738,4.106794913132621,0,True,LOS,52.37842722609164,5.7830543966631115e-06,-11.159688013240965,0.5837122627604915,1.0,9.68098524495404,True,1.065759622898502
114,336,0.0005508136345420287,0.00511408778003093,0.9027673044538673,0.09723269554613263,3.3623903544824505,18.923633721814856,22.286024076297306,NOMA,0.0,3.0122643473299755,21.987735652670025,0,True,LOS,68.4093320415347,1.442337170423828e-07,-2.3928640590999066,1.1011033428792556,1.0,0.0,22.388069255849917,2.611930744150083,0,True,LOS,48.05451734877897,1.565122248717752e-05,-0.8410008551112578,1.17339437730295,1.0,9.6776349613199,True,1.0663169414496318
282,81,0.0005555158110931548,0.005331792416976045,0.9056417993465,0.09435820065349995,3.4056833562713726,18.940483767776247,22.346167124047618,NOMA,0.0,16.301015734719126,8.698984265280874,0,True,LOS,59.54966888344188,1.1092593846418125e-06,7.54994905897205,1.2579903841815991,1.0,0.0,17.797230297792307,7.202769702207693,0,True,LOS,57.746350526808065,1.6802153474066223e-06,-10.087749410817672,1.2876661775362783,1.0,9.821768083113918,True,1.0691945992367282
190,321,0.0005571589398214304,0.005423604038800154,0.9068414946699925,0.0931585053300075,3.4241434914240974,18.946654582966612,22.37079807439071,NOMA,0.0,2.2778764166817016,22.7221235833183,0,True,LOS,68.72323707408216,1.341764485578704e-07,-1.3259795886721124,1.3056957112070973,1.0,0.0,18.445977482702308,6.5540225172976925,0,True,LOS,56.84453532788277,2.0679806330689844e-06,-11.246650775236914,1.033194779465198,1.0,9.883088721417643,True,1.070373113607211
