User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,ring_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
57,-42.871888571352464,871.2045022203805,872.2587251032434,1.6199665643932026,0,128.61050719566774,1.3770486393373984e-13,4.194337809766685,2.2784293948010217,5.216669519964703e-07,-118.95466317606534
58,787.5799467211453,-1734.5437137990098,1904.9735083609282,-1.1445745684408346,0,143.53092116961741,4.43514561347541e-15,2.388433519075749,1.4238778449322473,7.202860407409758e-08,-119.9775265292236
59,1034.6297358419072,300.59053170448135,1077.4104872511114,0.28274584040118095,0,135.8763067728412,2.58445707088029e-14,-2.4430783313967237,0.911531198893648,1.9413780532275991e-07,-119.83932582960664
60,410.5216981791437,1016.1639915062633,1095.954981881021,1.1868536742483065,0,131.96382487092166,6.362349362049139e-14,4.30251124348206,1.4146739578936343,2.174400569565741e-07,-119.79937116180004
61,-1292.9998258199334,187.01286900797348,1306.4541181170396,2.9979538561111783,0,140.0948844180856,9.783889930081433e-15,-5.132125603260186,1.9338030855914021,3.4536180712069823e-07,-119.51063282693565
62,-300.2726935545191,852.1762389023094,903.5308697793186,1.9095719155023043,0,129.57529375001187,1.1027336441437669e-13,-1.84761988717041,1.2237614380617636,5.027048449596559e-07,-119.0214870648907
63,-361.22545711167965,-1281.5844432026308,1331.5188755419651,-1.8455275750226898,0,142.53474651253185,5.578601621757307e-15,2.7335830764143814,1.741283910589304,9.494084827528548e-08,-119.96102909204134
64,-257.5775611750269,723.8049388337383,768.2706486004697,1.9126873844227152,0,127.37751984036122,1.829144501860177e-13,8.18184489571699,0.8292847156373477,1.382723755765401e-07,-119.91774995070475
65,-8.80666162977802,-2160.5233644447057,2160.5413130973757,-1.5748724747322334,0,148.18960555024597,1.5171881604419824e-15,-10.286532707590869,1.3551876618702223,1.7252252148025434e-07,-119.87262286335684
66,1364.9764505862286,-5.291445549179431,1364.986706913653,-0.0038765643471026187,0,137.65354183436452,1.7165079395810256e-14,2.3375066769113,0.6821166658938989,6.828200028361756e-08,-119.97979837483729
67,-171.2964247195911,-326.88658800155787,369.049192570604,-2.0534779235023115,0,121.16421164061725,7.648545171679689e-13,-1.3158358963489432,1.969362653925823,2.0040424227336446e-06,-112.99626365474126
68,-1226.2949200418802,-98.78478379052227,1230.2673142163299,-3.0612107383799665,0,137.27063463543334,1.874720534746775e-14,-1.6427709315830437,1.5716060257897273,2.599863219795483e-07,-119.71594328177164
69,1838.139920900825,643.6713940943315,1947.5808667125048,0.3368310750251264,0,146.48230251827758,2.2478625306323854e-15,4.628933605515896,1.0901301911355876,3.033308355414777e-08,-119.99600591121745
70,-406.2740824558851,-2155.7022717784416,2193.65241426852,-1.757076184931709,0,150.01553392512267,9.964295707528352e-16,-3.461315046093574,1.8393887133952032,8.648933807367175e-08,-119.96763391660664
71,1542.5578341794367,445.5021339613145,1605.6017012797536,0.2811569982289152,0,142.3117848513046,5.872479574075655e-15,8.877150770050356,1.6173403369473505,4.4602031188363396e-08,-119.99136898317744
72,-1837.4887117622136,-1082.1558816883226,2132.46948820521,-2.6093511480181557,0,149.16144559860828,1.2129850273893008e-15,5.474210271068337,2.8659816164625096,5.314845041555138e-08,-119.98774952700262
73,-696.7798731564214,-763.7549414467322,1033.8393502958668,-2.310370055735079,0,133.236965031,4.7457351439899484e-14,6.735027976072085,2.6504527519180505,2.659012729049696e-07,-119.70330782966714
74,-971.754754699959,1231.1814872621321,1568.475424690796,2.238970335785711,0,148.9707746128037,1.2674257861257496e-15,-13.464939716091745,2.019992377834679,3.3888940074499807e-07,-119.52785109928257
75,-1503.2207347287056,207.8306357893798,1517.5197364419769,3.004206713679241,0,139.97005502248254,1.0069189117177614e-14,-9.643975762618368,1.281280295767247,3.902475492558776e-07,-119.38437019956902
76,682.4154069119206,833.8764504530361,1077.5159962668383,0.8849570222182772,0,140.31949186170175,9.29075085148196e-15,4.015973877268273,1.8019911489156821,1.0939043932556607e-07,-119.94833963555388
