User1_ID,User2_ID,alpha,R_sum_bitsHz,score
35,120,0.9948732256889343,14.349589096373425,0.8077165484428406
1485,1482,0.9970347881317139,15.570213435314646,0.8074662685394287
274,1402,0.9965413212776184,14.832654463564264,0.8074140548706055
821,470,0.9988715052604675,16.275514092736152,0.8069818019866943
1077,341,0.9962494969367981,14.304126860228934,0.8068408370018005
1208,1304,0.9940171241760254,15.072266991478031,0.8068155646324158
1275,1666,0.9954368472099304,14.28886725010384,0.8065481185913086
1735,1045,0.9985370635986328,16.20880166589655,0.8063638806343079
1941,1373,0.9986361861228943,16.549862427455047,0.8058406114578247
405,62,0.9921051263809204,14.572553079584843,0.8055325150489807
1952,255,0.9980767965316772,15.76192751872692,0.8054661154747009
189,471,0.9956831932067871,14.510721767268176,0.8053379058837891
217,403,0.9974663257598877,15.120632175704904,0.8052597045898438
1991,1870,0.9968841671943665,16.305056991367344,0.8048437833786011
1194,1986,0.9982313513755798,16.358431287909927,0.8048169016838074
714,1299,0.99652498960495,15.415428048855432,0.8047652840614319
1417,1173,0.9975072741508484,16.460865795650417,0.8046097755432129
472,364,0.9988371729850769,16.5092578156531,0.8045938611030579
373,897,0.9944928884506226,16.413457406035107,0.8041715025901794
298,1311,0.9966335892677307,14.542412898420729,0.8040234446525574
168,48,0.999019980430603,16.95380735915225,0.8039836883544922
669,1209,0.998671293258667,16.33941834597645,0.8039823770523071
656,1993,0.9984869956970215,16.96232706718806,0.8032097816467285
136,1128,0.9976438879966736,15.077857505378052,0.8031557202339172
1851,874,0.9944316744804382,15.111155602589628,0.802969753742218
474,1665,0.9977346658706665,15.770652848243685,0.8027047514915466
331,1252,0.9968595504760742,14.691045695850018,0.8021878004074097
977,1392,0.9952247142791748,16.71629268690129,0.8019303679466248
345,20,0.9943467974662781,14.320675965379369,0.8019161820411682
831,1042,0.9893952012062073,15.07402602317681,0.8018720746040344
42,1390,0.9971691966056824,16.265454601098853,0.8018677830696106
456,741,0.9953861832618713,15.324130787434445,0.8018500208854675
1946,588,0.9985816478729248,15.134554195238335,0.8015961050987244
983,682,0.9981415271759033,15.408599708442765,0.8011305928230286
643,848,0.9984838366508484,15.703888994687622,0.8010984659194946
324,1451,0.9962165951728821,14.34073654146532,0.8010614514350891
1693,1614,0.9945218563079834,14.104935458989857,0.8008339405059814
1356,1104,0.9909605383872986,14.030253454671293,0.8005494475364685
139,1393,0.995229959487915,15.507885159369412,0.8004737496376038
813,1834,0.9985048770904541,17.70730472558093,0.80040043592453
1441,1241,0.9979261159896851,17.060882045990297,0.7999494075775146
1305,210,0.9975075721740723,16.127851929102807,0.7998866438865662
1913,1820,0.9974151849746704,15.748455307178325,0.7998730540275574
214,149,0.9953957200050354,15.560962014723954,0.7996798753738403
841,477,0.9979879856109619,16.27207187137864,0.7995232939720154
1914,204,0.9970647692680359,14.628523431717493,0.7992652654647827
1544,1619,0.9973587393760681,14.845392983609273,0.7990812659263611
864,1880,0.9980666041374207,16.06082719580477,0.798405110836029
196,46,0.996841311454773,14.599583817930748,0.7981340885162354
