User1_ID,User2_ID,alpha,R_sum_bitsHz,score,h1_dB,h2_dB,h_diff_dB,sic_ok,missing_h
714,1299,0.99652498960495,15.415428048855432,0.8047652840614319,-103.18175303996874,-86.89297265264615,16.28878038732259,True,False
1417,1173,0.9975072741508484,16.460865795650417,0.8046097755432129,-97.27267822063072,-80.68306959831236,16.589608622318366,True,False
472,364,0.9988371729850768,16.5092578156531,0.8045938611030579,-96.92064639318106,-80.17202866871219,16.748617724468872,True,False
373,897,0.9944928884506226,16.413457406035107,0.8041715025901794,-97.52066255098109,-81.08188392498863,16.438778625992455,True,False
298,1311,0.9966335892677308,14.542412898420729,0.8040234446525574,-107.9461060539025,-91.92805989205904,16.018046161843458,True,False
168,48,0.999019980430603,16.95380735915225,0.8039836883544922,-95.2567838366716,-77.49583143081477,17.760952405856827,True,False
669,1209,0.998671293258667,16.33941834597645,0.8039823770523071,-97.44049019545623,-81.22881629436196,16.211673901094272,True,False
656,1993,0.9984869956970216,16.96232706718806,0.8032097816467285,-95.31768405068526,-77.59195859503954,17.725725455645716,True,False
136,1128,0.9976438879966736,15.077857505378052,0.8031557202339172,-106.2010663039533,-88.60076109106897,17.600305212884322,True,False
1851,874,0.9944316744804382,15.111155602589628,0.802969753742218,-105.54146742281988,-88.77583386493355,16.765633557886332,True,False
474,1665,0.9977346658706664,15.770652848243683,0.8027047514915466,-101.05208044462783,-84.69541379252502,16.356666652102817,True,False
331,1252,0.9968595504760742,14.691045695850018,0.8021878004074097,-107.70942798282152,-91.0036625023583,16.705765480463228,True,False
977,1392,0.9952247142791748,16.71629268690129,0.8019303679466248,-95.3439449898153,-79.26933277846514,16.074612211350157,True,False
345,20,0.994346797466278,14.320675965379367,0.8019161820411682,-111.47099214844786,-93.29766006900556,18.173332079442304,True,False
831,1042,0.9893952012062072,15.07402602317681,0.8018720746040344,-105.61950679790662,-89.11531350400439,16.504193293902233,True,False
42,1390,0.9971691966056824,16.265454601098853,0.8018677830696106,-99.4020463003931,-81.82900749517657,17.573038805216527,True,False
456,741,0.9953861832618712,15.324130787434443,0.8018500208854675,-104.86252087151864,-87.46197235001233,17.40054852150631,True,False
1946,588,0.9985816478729248,15.134554195238335,0.8015961050987244,-104.55617239392907,-88.05825047412158,16.497921919807496,True,False
983,682,0.9981415271759032,15.408599708442765,0.8011305928230286,-102.7173185174303,-86.71623526138302,16.00108325604728,True,False
643,848,0.9984838366508484,15.703888994687622,0.8010984659194946,-101.6612435857653,-84.88686818515033,16.77437540061497,True,False
324,1451,0.996216595172882,14.34073654146532,0.8010614514350891,-110.11898507710978,-93.05910784032764,17.059877236782143,True,False
1693,1614,0.9945218563079834,14.104935458989855,0.8008339405059814,-113.33643614058266,-94.460581013217,18.875855127365668,True,False
1356,1104,0.9909605383872986,14.030253454671293,0.8005494475364685,-121.71856344447885,-94.49223884525018,27.22632459922866,True,False
139,1393,0.995229959487915,15.507885159369412,0.8004737496376038,-102.59979746397252,-86.43027161951268,16.16952584445984,True,False
813,1834,0.998504877090454,17.70730472558093,0.80040043592453,-96.5223305884692,-73.03720524175526,23.485125346713943,True,False
1441,1241,0.9979261159896852,17.060882045990297,0.7999494075775146,-95.12268925870086,-77.07797051604904,18.044718742651824,True,False
1305,210,0.9975075721740724,16.127851929102807,0.7998866438865662,-98.74717568148546,-82.65200993429717,16.09516574718829,True,False
1913,1820,0.9974151849746704,15.748455307178324,0.7998730540275574,-101.32639210392696,-84.86156650838433,16.464825595542635,True,False
214,149,0.9953957200050354,15.560962014723954,0.7996798753738403,-102.2964799915209,-86.11051499468417,16.18596499683673,True,False
841,477,0.997987985610962,16.27207187137864,0.7995232939720154,-98.27798571152232,-81.73861654487327,16.539369166649053,True,False
1914,204,0.997064769268036,14.628523431717491,0.7992652654647827,-107.52014963821766,-91.3620228701658,16.158126768051858,True,False
1544,1619,0.997358739376068,14.845392983609273,0.7990812659263611,-106.44688990633608,-90.0630792075174,16.383810698818678,True,False
864,1880,0.9980666041374208,16.06082719580477,0.798405110836029,-99.3070313822781,-82.96274017222515,16.344291210052944,True,False
196,46,0.996841311454773,14.599583817930748,0.7981340885162354,-109.7063710807283,-91.40357646940016,18.30279461132814,True,False
982,1427,0.9970242381095886,14.06193493659871,0.7981240749359131,-111.88474924743596,-94.41719354991264,17.467555697523323,True,False
460,1273,0.994775891304016,14.84679613415802,0.7979875802993774,-106.6287104343486,-90.3201053202001,16.308605114148506,True,False
174,1542,0.9963263869285583,14.324345977993108,0.7977720499038696,-109.23705271849028,-93.20972612880168,16.0273265896886,True,False
730,1532,0.998613715171814,16.040775368332643,0.7977460026741028,-99.0879507410894,-82.96687094172145,16.121079799367948,True,False
1254,1100,0.9952574372291564,14.660928675193468,0.7975510954856873,-107.61364711491024,-91.3728219695966,16.240825145313636,True,False
1939,1499,0.9952070116996764,15.120639288835353,0.797253429889679,-104.87738560537606,-88.70335317517898,16.174032430197087,True,False
1245,1868,0.9979223608970642,14.33956160508826,0.796667218208313,-109.0508195732974,-92.73802873087398,16.312790842423425,True,False
820,435,0.9991625547409058,18.671371053302277,0.7966407537460327,-96.18270150157517,-66.96693752108229,29.21576398049288,True,False
1517,549,0.9962259531021118,14.974421656038272,0.7964935302734375,-106.88163557577596,-89.42078652542163,17.460849050354327,True,False
1938,224,0.9988270401954652,17.76968670094559,0.7960814237594604,-97.1423259988103,-72.53053736115898,24.61178863765133,True,False
681,1464,0.9980881810188292,15.556449999167654,0.7957707643508911,-102.70113838646888,-85.83156532767667,16.869573058792213,True,False
268,838,0.9938528537750244,14.682332504268937,0.7954800724983215,-110.0248043872492,-91.22064681088378,18.804157576365427,True,False
1583,679,0.993518888950348,15.475415921986706,0.7954316139221191,-102.71349533120232,-86.67750131012352,16.035994021078807,True,False
948,1140,0.9961217045783995,14.618325019846637,0.7953249216079712,-109.43462009724476,-91.43516534513576,17.999454752109003,True,False
792,1863,0.9981071949005128,16.3391852087879,0.7949950695037842,-98.30946689776312,-81.3124809911092,16.99698590665392,True,False
652,722,0.9964465498924256,14.90529718526237,0.794804573059082,-107.30820912419868,-89.78904874740189,17.51916037679679,True,False
441,698,0.9979479908943176,16.279294404685306,0.7942220568656921,-98.1552540789412,-81.7052217272743,16.45003235166689,True,False
1811,1994,0.9977105855941772,16.181946185857417,0.7941117882728577,-98.74782689580486,-82.30264285667069,16.445184039134176,True,False
918,686,0.998016595840454,16.482020203665762,0.7941022515296936,-96.79443318536951,-80.51768903824387,16.27674414712564,True,False
962,504,0.9969233870506288,14.150772427846457,0.7938834428787231,-110.34032522626433,-94.06603171119966,16.27429351506467,True,False
1280,1940,0.9982732534408568,16.952000944724112,0.7938182950019836,-95.27096043136522,-77.69072497598394,17.580235455381285,True,False
1264,1732,0.9975658655166626,15.014624779039616,0.7937948703765869,-105.6794255660268,-89.04469784584495,16.634727720181843,True,False
737,829,0.9976468682289124,15.92154308220564,0.7936343550682068,-99.90785720707125,-83.8431286258637,16.064728581207547,True,False
1740,649,0.9992788434028624,17.925998842525388,0.7932250499725342,-95.42273732298774,-71.43659247789442,23.98614484509332,True,False
1702,710,0.9984681010246276,16.299230457902425,0.7931734323501587,-98.002587215043,-81.49742860916899,16.505158605874,True,False
