User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,zone_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
28,-0.0,-0.0,0.0,3.1996982185515743,0,63.74009324171307,4.2265953979557514e-07,-3.714839900346624,1.2158315867552376,0.001212301813697644,-58.327781946943574
29,0.0,0.0,0.0,0.9903636051130678,0,61.125854539754954,7.716396689283188e-07,13.809599539009673,1.3460467244350067,0.00024115009180382505,-72.35417668795417
30,0.0,0.0,0.0,1.1708206975443,0,68.36989615055647,1.4554938842529903e-07,-8.03319773647862,0.8803592382610012,0.0008468861008636615,-61.44349383946974
31,0.0,-0.0,0.0,4.903890941357876,0,65.56822037753388,2.774456769822147e-07,-19.171266368206158,1.1925932842219873,0.005710112423511554,-44.867106688120344
32,0.0,0.0,0.0,1.116102151208806,0,61.7895584250315,6.62283838911042e-07,-6.915253306903107,0.4208566492095457,0.0007593096812137322,-62.39161372384777
33,-0.0,0.0,0.0,2.1142952419425396,0,63.09557891963385,4.902776638486359e-07,7.170766850693282,0.6792730348883028,0.00020831813855168722,-73.625358200665
34,-0.0,0.0,0.0,3.06636507057162,0,63.28539867306401,4.693103506513233e-07,-6.052386822193975,0.8674625617361182,0.0011928893132570897,-58.46799399030287
35,0.0,0.0,0.0,0.623933341901598,0,63.06151045406878,4.941387981425419e-07,12.40141962836196,0.9598770047462053,0.0001618337447212762,-75.81845250924114
36,0.0,0.0,0.0,1.4896203154400365,0,58.37352047860138,1.4542797341823566e-06,3.934432121217688,0.9072243421473103,0.0006955319178108606,-63.153649733293484
37,-0.0,0.0,0.0,1.6090962547324117,0,58.1673581620946,1.5249801257445795e-06,11.465042583636132,0.7007932058135555,0.00023119042609826053,-72.7205218385607
38,0.0,-0.0,0.0,5.56865738797259,0,55.85489817341151,2.597228636449545e-06,-5.262887890410082,0.8090406691772084,0.002389845576723899,-52.432602453632036
39,0.0,-0.0,0.0,5.098433006287959,0,68.61220331863719,1.3765109424761996e-07,5.8621903048172905,0.8891104750009725,0.0001679716721886479,-75.49512516230435
40,0.0,-0.0,0.0,4.816969902909101,0,65.66339654763594,2.714315615708214e-07,15.475582500419243,0.9838860077443644,8.629702655069933e-05,-81.27950023399131
41,0.0,0.0,0.0,0.2908323883104157,0,61.3843753123154,7.270469698785754e-07,9.915605400088555,0.8008324714954119,0.00021804324594818487,-73.22905588050249
42,0.0,-0.0,0.0,6.049150565609602,0,63.71336134112191,4.252691370247837e-07,12.419171988732067,1.3443471759701755,0.0002098383065441499,-73.56220591553186
43,-0.0,-0.0,0.0,3.594810479725756,0,68.01629577643288,1.578957434106478e-07,3.674713891173876,0.8719263842189103,0.00022694955530131825,-72.88132895984462
44,-0.0,0.0,0.0,1.8445776113369687,0,66.05944055706945,2.477741211015616e-07,7.878481236857578,0.795385171920236,0.00015983850197151932,-75.92620200139206
45,-0.0,-0.0,0.0,4.060899546357154,0,65.5297567283265,2.799138110008002e-07,7.2661118652520145,0.8165384401168554,0.00018714714454631608,-74.55621190039683
46,-0.0,-0.0,0.0,3.6882976609296216,0,67.78961236027695,1.6635611287929026e-07,3.1581474100045606,0.8467685997586766,0.00024009148424815994,-72.39238953105209
47,-0.0,-0.0,0.0,4.621141019882289,0,62.640302897435824,5.444646779859804e-07,-5.043381280373747,1.1629464756975982,0.0015336054599395196,-56.285725232523106
48,-0.0,-0.0,0.0,3.7426610680690575,0,51.632135799221274,6.867306324835875e-06,12.967008324483162,0.8988521623624586,0.0005293355491594949,-65.52536327327651
49,0.0,-0.0,0.0,5.705758459334709,0,55.96048424171154,2.5348459774501058e-06,0.5285926990708217,0.8394941003326217,0.0012576616014749772,-58.00872122672227
50,-0.0,-0.0,0.0,3.151220735954846,0,61.273718027283,7.458099915550882e-07,4.060537676455813,0.6186260047805431,0.00033474599294361194,-69.50565350247713
51,0.0,-0.0,0.0,5.815667714441063,0,67.70304826164676,1.6970520935301584e-07,11.545287794949807,0.8475146405654975,9.241243344294825e-05,-80.68488336328458
52,0.0,0.0,0.0,1.373273011220495,0,67.97854244094866,1.5927431864605666e-07,0.38573328894308995,0.7740526066833354,0.00029549945960723374,-70.5888164441819
53,0.0,0.0,0.0,0.2722797787722056,0,61.74541602389462,6.690497266676194e-07,3.0081736119883744,1.0126692906787853,0.0005858523257533675,-64.64422417957279
54,0.0,0.0,0.0,0.639846852668072,0,67.85564864548243,1.6384573293436835e-07,-8.135547338524246,1.0322688240637714,0.0010660749677382454,-59.444241260703635
