User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,height_m,distance_3D_m,LOS_status,LOS_probability,path_loss_dB_no_shadow,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
69,-4620.512332843543,-1105.0283539395334,4750.812760041127,3.3763404937038883,15.64206696832474,4750.821976445783,False,0.0037888253894484674,159.62424372067747,168.7401741875536,1.0903743533701436e-16,9.115930466876135,1.4766896446995135,5.39859216440969e-09,-165.35278083107866
70,-861.0353955709836,3048.697320580385,3167.954751087853,1.8460544560015086,17.50867893919994,3167.9636085080483,False,0.00568194532520045,151.6266431163715,144.34023195820467,6.875997155644207e-16,-7.286411158166831,1.1263792727049045,6.833969751658914e-08,-143.30641185810836
71,-1253.1435102482599,2350.6315960265106,2663.801335969984,2.060579198364999,20.88621098500019,2663.804512492524,False,0.006759428343882857,146.65826614495546,144.1670128274876,2.1586060279610783e-15,-2.491253317467844,1.5388421959603993,9.524527608847624e-08,-140.42303990482458
72,4069.21566848373,-2858.4724487320736,4972.864455904045,5.670808398800412,8.26420704856232,4972.892617336468,False,0.0036196442029763063,164.82631955707774,169.16956069479843,3.291304353962756e-17,4.343241137720709,1.2923469975795208,4.496774437157761e-09,-166.9400465633969
73,-869.0335995721847,3872.224637646139,3968.544196752653,1.7915657652078334,12.527234999429263,3968.563797073939,False,0.004535668272191321,158.43961184021825,156.86589793467084,1.43231590978472e-16,-1.5737139055474054,1.969380896893054,2.825106498859218e-08,-150.97899606812962
74,1917.922276221071,4539.938834012954,4928.43489093687,1.171082839007821,14.205745428054618,4928.446711707014,False,0.003652275093195947,161.10902297639532,165.84162708313045,7.746360465227444e-17,4.732604106735131,0.5806779840457539,2.9638348903255507e-09,-170.55998974391764
75,4223.5402087308275,-937.7433990287393,4326.3904790469405,6.0647016287241025,20.4212119817138,4326.392902001358,False,0.004160512194630368,155.168436113587,158.65363871116827,3.0419802399415526e-16,3.485202597581251,1.1925892420571456,1.392544081594177e-08,-157.12319724295153
76,-3120.5932622706123,418.3965318499061,3148.51678832951,3.0083115391298194,11.821597122382443,3148.5443679095865,False,0.005716977615212322,154.9345342841731,159.5465084667519,3.2103070431318065e-16,4.611974182578786,2.021608895088559,2.129961318694248e-08,-153.4321578843967
77,-4689.25639602209,-1454.4655763686621,4909.643129645525,3.442353201414352,3.326421117956103,4909.690968329582,False,0.0036662542520273966,167.57190467561898,164.99706418205153,1.7490794305264493e-17,-2.5748404935674443,0.5167870283766056,2.9070894497131743e-09,-170.72784478349948
78,-660.5989662929167,4356.9197663984705,4406.715425926772,1.721270874986316,5.409754963019414,4406.7589703546955,False,0.004084674924570251,164.48769004491584,167.42072243985857,3.558205244916652e-17,2.933032394942735,0.5955901066058481,2.5346112200702804e-09,-171.91834670288665
79,-1321.5081758559409,-1694.4970282611332,2148.884370467594,4.050035892486396,7.605171449409366,2148.954773302643,False,0.008376439536430942,150.98169994262378,155.81910646659682,7.9768239232068e-16,4.837406523973054,1.4075500019565546,2.277762865743467e-08,-152.84944850631135
80,317.6199385222407,-4271.804254419626,4283.595920885219,4.786605061543557,14.278693816777107,4283.6093379101185,False,0.0042020770316506355,158.68527379370676,154.42536777884752,1.3535447560118232e-16,-4.259906014859239,0.9103825232296856,1.7296392140505998e-08,-155.24038737599145
81,2999.2654297973295,1270.1942141405602,3257.1439114680697,0.40060094788830847,22.27389381790812,3257.14505229172,False,0.005526393132613841,149.23869845169727,141.1606192160972,1.1915990679100192e-15,-8.0780792356001,1.215065580262383,1.063086878521172e-07,-139.46854314057757
82,-3484.784406329095,2310.607584652264,4181.223477505955,2.5560938348981765,18.818815256977707,4181.228046386829,False,0.004304960179460314,155.55062638023512,171.20907851684777,2.7857193570804803e-16,15.658452136612652,3.128869277725695,8.608619116351371e-09,-161.30032122023175
83,1010.7480763714572,-1604.4015495674948,1896.237328538593,5.274564614094713,9.157101451219367,1896.3035104058652,False,0.009492482680968826,147.92773875546627,151.11880104888206,1.6114844696817722e-15,3.191062293415798,1.18195985065486,3.285963023286369e-08,-149.66648223005183
84,1844.7059131299832,-176.31549878342454,1853.1128031093986,6.187895582013276,3.7741764517394385,1853.2343609574248,False,0.009713386022753505,150.76757285527538,147.03520539201145,8.379974835447988e-16,-3.732367463263913,2.801741417950848,1.2464296766611716e-07,-138.08657469983666
85,2090.222711542473,-1893.093554730724,2820.076983135563,5.547235504885991,18.04302128251954,2820.085564369254,False,0.006383242789445995,149.33179823372882,150.62054950830472,1.1663265894914868e-15,1.2887512745758927,1.852725173781165,5.454858973423491e-08,-145.26417022757252
